0, 0, 50000, 0, true, 263538740, 0
0, 0, 50000, 1, true, 312528884, 0
0, 0, 50000, 2, true, 267663687, 0
0, 0, 50000, 3, true, 266129960, 0
0, 0, 50000, 4, true, 863113341, 0
0, 0, 50000, 5, true, 265018952, 0
0, 0, 50000, 6, true, 260803148, 0
0, 0, 50000, 7, true, 287680804, 0
0, 0, 50000, 8, true, 267315744, 0
0, 0, 50000, 9, true, 264228000, 0
0, 0, 50000, 10, true, 259169617, 0
0, 0, 50000, 11, true, 261896295, 0
0, 0, 50000, 12, true, 313456342, 0
0, 0, 50000, 13, true, 264937441, 0
0, 0, 50000, 14, true, 262955599, 0
0, 0, 50000, 15, true, 261647756, 0
0, 0, 50000, 16, true, 282077900, 0
0, 0, 50000, 17, true, 263987254, 0
0, 0, 50000, 18, true, 263718875, 0
0, 0, 50000, 19, true, 259378668, 0
0, 0, 50000, 20, true, 316560913, 0
0, 0, 50000, 21, true, 263457013, 0
0, 0, 50000, 22, true, 265014943, 0
0, 0, 50000, 23, true, 259228903, 0
0, 0, 50000, 24, true, 319406349, 0
0, 0, 50000, 25, true, 264359557, 0
0, 0, 50000, 26, true, 264768075, 0
0, 0, 50000, 27, true, 259773729, 0
0, 0, 50000, 28, true, 311953879, 0
0, 0, 50000, 29, true, 320692325, 0
0, 0, 50000, 30, true, 264472579, 0
0, 0, 50000, 31, true, 259446750, 0
0, 0, 50000, 32, true, 259427596, 0
0, 0, 50000, 33, true, 281379642, 0
0, 0, 50000, 34, true, 263905006, 0
0, 0, 50000, 35, true, 265302306, 0
0, 0, 50000, 36, true, 262755594, 0
0, 0, 50000, 37, true, 324196751, 0
0, 0, 50000, 38, true, 324247445, 0
0, 0, 50000, 39, true, 266568844, 0
0, 0, 50000, 40, true, 259069164, 0
0, 0, 50000, 41, true, 261029832, 0
0, 0, 50000, 42, true, 297848547, 0
0, 0, 50000, 43, true, 265806348, 0
0, 0, 50000, 44, true, 261104115, 0
0, 0, 50000, 45, true, 260755021, 0
0, 0, 50000, 46, true, 280534663, 0
0, 0, 50000, 47, true, 264974720, 0
0, 0, 50000, 48, true, 264800476, 0
0, 0, 50000, 49, true, 262146474, 0
0, 0, 50000, 50, true, 319311043, 0
0, 0, 50000, 51, true, 265782485, 0
0, 0, 50000, 52, true, 265279110, 0
0, 0, 50000, 53, true, 261515550, 0
0, 0, 50000, 54, true, 317940497, 0
0, 0, 50000, 55, true, 265504190, 0
0, 0, 50000, 56, true, 264273112, 0
0, 0, 50000, 57, true, 259742827, 0
0, 0, 50000, 58, true, 315880274, 0
0, 0, 50000, 59, true, 264446647, 0
0, 0, 50000, 60, true, 265105687, 0
0, 0, 50000, 61, true, 259600852, 0
0, 0, 50000, 62, true, 309359484, 0
0, 0, 50000, 63, true, 320755950, 0
0, 0, 50000, 64, true, 264929569, 0
0, 0, 50000, 65, true, 259358462, 0
0, 0, 50000, 66, true, 260940721, 0
0, 0, 50000, 67, true, 284136163, 0
0, 0, 50000, 68, true, 265049689, 0
0, 0, 50000, 69, true, 262640155, 0
0, 0, 50000, 70, true, 258549579, 0
0, 0, 50000, 71, true, 311051942, 0
0, 0, 50000, 72, true, 322673984, 0
0, 0, 50000, 73, true, 263388777, 0
0, 0, 50000, 74, true, 259994715, 0
0, 0, 50000, 75, true, 306766150, 0
0, 0, 50000, 76, true, 305006872, 0
0, 0, 50000, 77, true, 263092197, 0
0, 0, 50000, 78, true, 260716633, 0
0, 0, 50000, 79, true, 259856707, 0
0, 0, 50000, 80, true, 316955039, 0
0, 0, 50000, 81, true, 321913068, 0
0, 0, 50000, 82, true, 263985638, 0
0, 0, 50000, 83, true, 260016724, 0
0, 0, 50000, 84, true, 258599484, 0
0, 0, 50000, 85, true, 282904524, 0
0, 0, 50000, 86, true, 325085190, 0
0, 0, 50000, 87, true, 263169798, 0
0, 0, 50000, 88, true, 258333376, 0
0, 0, 50000, 89, true, 261104627, 0
0, 0, 50000, 90, true, 290540802, 0
0, 0, 50000, 91, true, 262810601, 0
0, 0, 50000, 92, true, 261892618, 0
0, 0, 50000, 93, true, 259158953, 0
0, 0, 50000, 94, true, 314870875, 0
0, 0, 50000, 95, true, 324089062, 0
0, 0, 50000, 96, true, 262704289, 0
0, 0, 50000, 97, true, 260397209, 0
0, 0, 50000, 98, true, 259242865, 0
0, 0, 50000, 99, true, 300144890, 0
0, 0, 100000, 0, true, 533421893, 0
0, 0, 100000, 1, true, 578797125, 0
0, 0, 100000, 2, true, 477648931, 0
0, 0, 100000, 3, true, 555578826, 0
0, 0, 100000, 4, true, 650867813, 0
0, 0, 100000, 5, true, 612636260, 0
0, 0, 100000, 6, true, 598447392, 0
0, 0, 100000, 7, true, 1041800849, 0
0, 0, 100000, 8, true, 556304817, 0
0, 0, 100000, 9, true, 607554475, 0
0, 0, 100000, 10, true, 573303812, 0
0, 0, 100000, 11, true, 556082073, 0
0, 0, 100000, 12, true, 476658353, 0
0, 0, 100000, 13, true, 699558939, 0
0, 0, 100000, 14, true, 698729907, 0
0, 0, 100000, 15, true, 654622286, 0
0, 0, 100000, 16, true, 573371584, 0
0, 0, 100000, 17, true, 800666912, 0
0, 0, 100000, 18, true, 609458956, 0
0, 0, 100000, 19, true, 939007476, 0
0, 0, 100000, 20, true, 643551773, 0
0, 0, 100000, 21, true, 474323616, 0
0, 0, 100000, 22, true, 496210483, 0
0, 0, 100000, 23, true, 600899754, 0
0, 0, 100000, 24, true, 941809133, 0
0, 0, 100000, 25, true, 603501391, 0
0, 0, 100000, 26, true, 605920561, 0
0, 0, 100000, 27, true, 620096412, 0
0, 0, 100000, 28, true, 762634350, 0
0, 0, 100000, 29, true, 507351712, 0
0, 0, 100000, 30, true, 811864156, 0
0, 0, 100000, 31, true, 634883507, 0
0, 0, 100000, 32, true, 629224973, 0
0, 0, 100000, 33, true, 651773108, 0
0, 0, 100000, 34, true, 589986580, 0
0, 0, 100000, 35, true, 611355370, 0
0, 0, 100000, 36, true, 475389831, 0
0, 0, 100000, 37, true, 565629408, 0
0, 0, 100000, 38, true, 1227022891, 0
0, 0, 100000, 39, true, 643871840, 0
0, 0, 100000, 40, true, 740864705, 0
0, 0, 100000, 41, true, 621195115, 0
0, 0, 100000, 42, true, 698989504, 0
0, 0, 100000, 43, true, 596941573, 0
0, 0, 100000, 44, true, 550878159, 0
0, 0, 100000, 45, true, 592847696, 0
0, 0, 100000, 46, true, 477739350, 0
0, 0, 100000, 47, true, 734956181, 0
0, 0, 100000, 48, true, 658832469, 0
0, 0, 100000, 49, true, 603980847, 0
0, 0, 100000, 50, true, 602966265, 0
0, 0, 100000, 51, true, 1100232081, 0
0, 0, 100000, 52, true, 617437107, 0
0, 0, 100000, 53, true, 693579253, 0
0, 0, 100000, 54, true, 520735058, 0
0, 0, 100000, 55, true, 680622994, 0
0, 0, 100000, 56, true, 473919154, 0
0, 0, 100000, 57, true, 660311992, 0
0, 0, 100000, 58, true, 657482232, 0
0, 0, 100000, 59, true, 907369055, 0
0, 0, 100000, 60, true, 620937343, 0
0, 0, 100000, 61, true, 644443058, 0
0, 0, 100000, 62, true, 475516323, 0
0, 0, 100000, 63, true, 511638641, 0
0, 0, 100000, 64, true, 1141354304, 0
0, 0, 100000, 65, true, 474524194, 0
0, 0, 100000, 66, true, 567487255, 0
0, 0, 100000, 67, true, 645384653, 0
0, 0, 100000, 68, true, 626761240, 0
0, 0, 100000, 69, true, 1220009527, 0
0, 0, 100000, 70, true, 696701525, 0
0, 0, 100000, 71, true, 588453417, 0
0, 0, 100000, 72, true, 584095042, 0
0, 0, 100000, 73, true, 604779059, 0
0, 0, 100000, 74, true, 719895676, 0
0, 0, 100000, 75, true, 568982921, 0
0, 0, 100000, 76, true, 648673519, 0
0, 0, 100000, 77, true, 644717593, 0
0, 0, 100000, 78, true, 594076279, 0
0, 0, 100000, 79, true, 601910612, 0
0, 0, 100000, 80, true, 589731627, 0
0, 0, 100000, 81, true, 1377598002, 0
0, 0, 100000, 82, true, 476228641, 0
0, 0, 100000, 83, true, 520781846, 0
0, 0, 100000, 84, true, 681294955, 0
0, 0, 100000, 85, true, 475080021, 0
0, 0, 100000, 86, true, 507635646, 0
0, 0, 100000, 87, true, 654671759, 0
0, 0, 100000, 88, true, 957332696, 0
0, 0, 100000, 89, true, 646300108, 0
0, 0, 100000, 90, true, 478231376, 0
0, 0, 100000, 91, true, 569759025, 0
0, 0, 100000, 92, true, 658412214, 0
0, 0, 100000, 93, true, 643377624, 0
0, 0, 100000, 94, true, 609409741, 0
0, 0, 100000, 95, true, 574230022, 0
0, 0, 100000, 96, true, 586237140, 0
0, 0, 100000, 97, true, 477813479, 0
0, 0, 100000, 98, true, 569181175, 0
0, 0, 100000, 99, true, 872530545, 0
0, 0, 150000, 0, true, 817786938, 0
0, 0, 150000, 1, true, 757358284, 0
0, 0, 150000, 2, true, 816583885, 0
0, 0, 150000, 3, true, 827999105, 0
0, 0, 150000, 4, true, 748949163, 0
0, 0, 150000, 5, true, 767449236, 0
0, 0, 150000, 6, true, 1109532180, 0
0, 0, 150000, 7, true, 740916939, 0
0, 0, 150000, 8, true, 759030566, 0
0, 0, 150000, 9, true, 972292531, 0
0, 0, 150000, 10, true, 758916683, 0
0, 0, 150000, 11, true, 765748732, 0
0, 0, 150000, 12, true, 800541723, 0
0, 0, 150000, 13, true, 780096761, 0
0, 0, 150000, 14, true, 784838315, 0
0, 0, 150000, 15, true, 933809614, 0
0, 0, 150000, 16, true, 1061079496, 0
