0, 500, 0, 0, true, 77354162, 0
0, 500, 0, 1, true, 77240983, 0
0, 500, 0, 2, true, 77041163, 0
0, 500, 0, 3, true, 77005631, 0
0, 500, 0, 4, true, 90112228, 0
0, 500, 0, 5, true, 94645770, 0
0, 500, 0, 6, true, 91983474, 0
0, 500, 0, 7, true, 92510836, 0
0, 500, 0, 8, true, 81551846, 0
0, 500, 0, 9, true, 79698982, 0
0, 500, 0, 10, true, 77994339, 0
0, 500, 0, 11, true, 76724136, 0
0, 500, 0, 12, true, 78155228, 0
0, 500, 0, 13, true, 77506612, 0
0, 500, 0, 14, true, 88714411, 0
0, 500, 0, 15, true, 94834398, 0
0, 500, 0, 16, true, 91546357, 0
0, 500, 0, 17, true, 81885898, 0
0, 500, 0, 18, true, 80403881, 0
0, 500, 0, 19, true, 78113771, 0
0, 500, 0, 20, true, 77970157, 0
0, 500, 0, 21, true, 77593963, 0
0, 500, 0, 22, true, 77193227, 0
0, 500, 0, 23, true, 92431500, 0
0, 500, 0, 24, true, 91540916, 0
0, 500, 0, 25, true, 81278632, 0
0, 500, 0, 26, true, 79855183, 0
0, 500, 0, 27, true, 78230809, 0
0, 500, 0, 28, true, 76996719, 0
0, 500, 0, 29, true, 77685852, 0
0, 500, 0, 30, true, 93143696, 0
0, 500, 0, 31, true, 91105417, 0
0, 500, 0, 32, true, 81538618, 0
0, 500, 0, 33, true, 79419834, 0
0, 500, 0, 34, true, 77056537, 0
0, 500, 0, 35, true, 77313627, 0
0, 500, 0, 36, true, 89331663, 0
0, 500, 0, 37, true, 91440730, 0
0, 500, 0, 38, true, 81227677, 0
0, 500, 0, 39, true, 80178087, 0
0, 500, 0, 40, true, 77100667, 0
0, 500, 0, 41, true, 77566585, 0
0, 500, 0, 42, true, 88206390, 0
0, 500, 0, 43, true, 91690367, 0
0, 500, 0, 44, true, 81523036, 0
0, 500, 0, 45, true, 80195671, 0
0, 500, 0, 46, true, 76832563, 0
0, 500, 0, 47, true, 77487118, 0
0, 500, 0, 48, true, 91394041, 0
0, 500, 0, 49, true, 92024118, 0
0, 500, 0, 50, true, 81694432, 0
0, 500, 0, 51, true, 77980012, 0
0, 500, 0, 52, true, 77801111, 0
0, 500, 0, 53, true, 90188745, 0
0, 500, 0, 54, true, 91446926, 0
0, 500, 0, 55, true, 81966828, 0
0, 500, 0, 56, true, 78785335, 0
0, 500, 0, 57, true, 77058767, 0
0, 500, 0, 58, true, 89169533, 0
0, 500, 0, 59, true, 90924482, 0
0, 500, 0, 60, true, 81728378, 0
0, 500, 0, 61, true, 78244544, 0
0, 500, 0, 62, true, 77988039, 0
0, 500, 0, 63, true, 90225977, 0
0, 500, 0, 64, true, 92115548, 0
0, 500, 0, 65, true, 81438167, 0
0, 500, 0, 66, true, 77039628, 0
0, 500, 0, 67, true, 77276823, 0
0, 500, 0, 68, true, 92041879, 0
0, 500, 0, 69, true, 81718050, 0
0, 500, 0, 70, true, 79717551, 0
0, 500, 0, 71, true, 78109915, 0
0, 500, 0, 72, true, 89088102, 0
0, 500, 0, 73, true, 93703617, 0
0, 500, 0, 74, true, 81888908, 0
0, 500, 0, 75, true, 76441533, 0
0, 500, 0, 76, true, 77611816, 0
0, 500, 0, 77, true, 91426125, 0
0, 500, 0, 78, true, 81423963, 0
0, 500, 0, 79, true, 78027965, 0
0, 500, 0, 80, true, 77176958, 0
0, 500, 0, 81, true, 91786348, 0
0, 500, 0, 82, true, 81363747, 0
0, 500, 0, 83, true, 78150718, 0
0, 500, 0, 84, true, 77601841, 0
0, 500, 0, 85, true, 91484545, 0
0, 500, 0, 86, true, 81814556, 0
0, 500, 0, 87, true, 78376071, 0
0, 500, 0, 88, true, 77568938, 0
0, 500, 0, 89, true, 91419520, 0
0, 500, 0, 90, true, 81660536, 0
0, 500, 0, 91, true, 78519276, 0
0, 500, 0, 92, true, 77321708, 0
0, 500, 0, 93, true, 91192244, 0
0, 500, 0, 94, true, 81298822, 0
0, 500, 0, 95, true, 77024944, 0
0, 500, 0, 96, true, 77461334, 0
0, 500, 0, 97, true, 91660964, 0
0, 500, 0, 98, true, 81647611, 0
0, 500, 0, 99, true, 77484801, 0
0, 1000, 0, 0, true, 157489795, 0
0, 1000, 0, 1, true, 166908516, 0
0, 1000, 0, 2, true, 159326708, 0
0, 1000, 0, 3, true, 159126321, 0
0, 1000, 0, 4, true, 157660297, 0
0, 1000, 0, 5, true, 158011138, 0
0, 1000, 0, 6, true, 158210752, 0
0, 1000, 0, 7, true, 158325725, 0
0, 1000, 0, 8, true, 158598383, 0
0, 1000, 0, 9, true, 157697203, 0
0, 1000, 0, 10, true, 159325956, 0
0, 1000, 0, 11, true, 156925830, 0
0, 1000, 0, 12, true, 157777134, 0
0, 1000, 0, 13, true, 161040603, 0
0, 1000, 0, 14, true, 157139310, 0
0, 1000, 0, 15, true, 157139381, 0
0, 1000, 0, 16, true, 157585229, 0
0, 1000, 0, 17, true, 161834846, 0
0, 1000, 0, 18, true, 158273530, 0
0, 1000, 0, 19, true, 149454444, 0
0, 1000, 0, 20, true, 163865188, 0
0, 1000, 0, 21, true, 157938783, 0
0, 1000, 0, 22, true, 158595002, 0
0, 1000, 0, 23, true, 160984977, 0
0, 1000, 0, 24, true, 160844730, 0
0, 1000, 0, 25, true, 159805311, 0
0, 1000, 0, 26, true, 161039812, 0
0, 1000, 0, 27, true, 158414546, 0
0, 1000, 0, 28, true, 157161363, 0
0, 1000, 0, 29, true, 158676639, 0
0, 1000, 0, 30, true, 150820930, 0
0, 1000, 0, 31, true, 157927873, 0
0, 1000, 0, 32, true, 158760247, 0
0, 1000, 0, 33, true, 150667136, 0
0, 1000, 0, 34, true, 163093397, 0
0, 1000, 0, 35, true, 157296649, 0
0, 1000, 0, 36, true, 156849703, 0
0, 1000, 0, 37, true, 164409250, 0
0, 1000, 0, 38, true, 158285030, 0
0, 1000, 0, 39, true, 149619765, 0
0, 1000, 0, 40, true, 163842008, 0
0, 1000, 0, 41, true, 157681736, 0
0, 1000, 0, 42, true, 149617291, 0
0, 1000, 0, 43, true, 158606788, 0
0, 1000, 0, 44, true, 159771323, 0
0, 1000, 0, 45, true, 161563603, 0
0, 1000, 0, 46, true, 157827514, 0
0, 1000, 0, 47, true, 150400225, 0
0, 1000, 0, 48, true, 159108647, 0
0, 1000, 0, 49, true, 148864639, 0
0, 1000, 0, 50, true, 160707075, 0
0, 1000, 0, 51, true, 158740128, 0
0, 1000, 0, 52, true, 164205947, 0
0, 1000, 0, 53, true, 158429286, 0
0, 1000, 0, 54, true, 164165446, 0
0, 1000, 0, 55, true, 157042879, 0
0, 1000, 0, 56, true, 164785071, 0
0, 1000, 0, 57, true, 158093289, 0
0, 1000, 0, 58, true, 163956086, 0
0, 1000, 0, 59, true, 149524175, 0
0, 1000, 0, 60, true, 163814723, 0
0, 1000, 0, 61, true, 149921264, 0
0, 1000, 0, 62, true, 159708366, 0
0, 1000, 0, 63, true, 149291564, 0
0, 1000, 0, 64, true, 159753540, 0
0, 1000, 0, 65, true, 150793886, 0
0, 1000, 0, 66, true, 158606710, 0
0, 1000, 0, 67, true, 164148671, 0
0, 1000, 0, 68, true, 149411859, 0
0, 1000, 0, 69, true, 158882043, 0
0, 1000, 0, 70, true, 151114022, 0
0, 1000, 0, 71, true, 158999563, 0
0, 1000, 0, 72, true, 166152906, 0
0, 1000, 0, 73, true, 149467450, 0
0, 1000, 0, 74, true, 160432436, 0
0, 1000, 0, 75, true, 167087191, 0
0, 1000, 0, 76, true, 150768778, 0
0, 1000, 0, 77, true, 159478922, 0
0, 1000, 0, 78, true, 162166088, 0
0, 1000, 0, 79, true, 150387411, 0
0, 1000, 0, 80, true, 160161075, 0
0, 1000, 0, 81, true, 161307985, 0
0, 1000, 0, 82, true, 150602083, 0
0, 1000, 0, 83, true, 160727630, 0
0, 1000, 0, 84, true, 149122675, 0
0, 1000, 0, 85, true, 149915516, 0
0, 1000, 0, 86, true, 161376682, 0
0, 1000, 0, 87, true, 150053969, 0
0, 1000, 0, 88, true, 149271313, 0
0, 1000, 0, 89, true, 162593153, 0
0, 1000, 0, 90, true, 149920832, 0
0, 1000, 0, 91, true, 157391799, 0
0, 1000, 0, 92, true, 163825274, 0
0, 1000, 0, 93, true, 150229571, 0
0, 1000, 0, 94, true, 158898082, 0
0, 1000, 0, 95, true, 164141763, 0
0, 1000, 0, 96, true, 149616285, 0
0, 1000, 0, 97, true, 158533536, 0
0, 1000, 0, 98, true, 163575623, 0
0, 1000, 0, 99, true, 150062766, 0
0, 1500, 0, 0, true, 340907189, 0
0, 1500, 0, 1, true, 341927528, 0
0, 1500, 0, 2, true, 343061470, 0
0, 1500, 0, 3, true, 332301159, 0
0, 1500, 0, 4, true, 339859737, 0
0, 1500, 0, 5, true, 341166703, 0
0, 1500, 0, 6, true, 342432480, 0
0, 1500, 0, 7, true, 335793443, 0
0, 1500, 0, 8, true, 343457978, 0
0, 1500, 0, 9, true, 341033341, 0
0, 1500, 0, 10, true, 341544663, 0
0, 1500, 0, 11, true, 345709642, 0
0, 1500, 0, 12, true, 352221993, 0
0, 1500, 0, 13, true, 361713731, 0
0, 1500, 0, 14, true, 369165836, 0
0, 1500, 0, 15, true, 374354402, 0
0, 1500, 0, 16, true, 367972628, 0
0, 1500, 0, 17, true, 354042667, 0
0, 1500, 0, 18, true, 344361367, 0
0, 1500, 0, 19, true, 343680846, 0
