3, 4, 10, 10, 50, 50, 5, false, true, 0, 34930236
3, 4, 10, 10, 50, 50, 5, false, true, 1, 32847664
3, 4, 10, 10, 50, 50, 5, false, true, 2, 34933114
3, 4, 10, 10, 50, 50, 5, false, true, 3, 32810484
3, 4, 10, 10, 50, 50, 5, false, true, 4, 34980527
3, 4, 10, 10, 50, 50, 5, false, true, 5, 35430026
3, 4, 10, 10, 50, 50, 5, false, true, 6, 35309242
3, 4, 10, 10, 50, 50, 5, false, true, 7, 29956411
3, 4, 10, 10, 50, 50, 5, false, true, 8, 35012226
3, 4, 10, 10, 50, 50, 5, false, true, 9, 32673688
3, 4, 10, 10, 50, 50, 5, false, true, 10, 32078196
3, 4, 10, 10, 50, 50, 5, false, true, 11, 32725454
3, 4, 10, 10, 50, 50, 5, false, true, 12, 29018472
3, 4, 10, 10, 50, 50, 5, false, true, 13, 32774350
3, 4, 10, 10, 50, 50, 5, false, true, 14, 32897256
3, 4, 10, 10, 50, 50, 5, false, true, 15, 32772203
3, 4, 10, 10, 50, 50, 5, false, true, 16, 30480194
3, 4, 10, 10, 50, 50, 5, false, true, 17, 32812237
3, 4, 10, 10, 50, 50, 5, false, true, 18, 28957140
3, 4, 10, 10, 50, 50, 5, false, true, 19, 32628865
3, 4, 10, 10, 50, 50, 5, false, true, 20, 33238519
3, 4, 10, 10, 50, 50, 5, false, true, 21, 32833929
3, 4, 10, 10, 50, 50, 5, false, true, 22, 35154309
3, 4, 10, 10, 50, 50, 5, false, true, 23, 31088830
3, 4, 10, 10, 50, 50, 5, false, true, 24, 34936718
3, 4, 10, 10, 50, 50, 5, false, true, 25, 29769295
3, 4, 10, 10, 50, 50, 5, false, true, 26, 35079121
3, 4, 10, 10, 50, 50, 5, false, true, 27, 35574838
3, 4, 10, 10, 50, 50, 5, false, true, 28, 35297364
3, 4, 10, 10, 50, 50, 5, false, true, 29, 35836011
3, 4, 10, 10, 50, 50, 5, false, true, 30, 35138781
3, 4, 10, 10, 50, 50, 5, false, true, 31, 29825224
3, 4, 10, 10, 50, 50, 5, false, true, 32, 35433699
3, 4, 10, 10, 50, 50, 5, false, true, 33, 32815609
3, 4, 10, 10, 50, 50, 5, false, true, 34, 28793129
3, 4, 10, 10, 50, 50, 5, false, true, 35, 32680628
3, 4, 10, 10, 50, 50, 5, false, true, 36, 28896160
3, 4, 10, 10, 50, 50, 5, false, true, 37, 33364372
3, 4, 10, 10, 50, 50, 5, false, true, 38, 32923089
3, 4, 10, 10, 50, 50, 5, false, true, 39, 32701851
3, 4, 10, 10, 50, 50, 5, false, true, 40, 33528193
3, 4, 10, 10, 50, 50, 5, false, true, 41, 32969838
3, 4, 10, 10, 50, 50, 5, false, true, 42, 30982705
3, 4, 10, 10, 50, 50, 5, false, true, 43, 33060713
3, 4, 10, 10, 50, 50, 5, false, true, 44, 30869717
3, 4, 10, 10, 50, 50, 5, false, true, 45, 32698561
3, 4, 10, 10, 50, 50, 5, false, true, 46, 30716523
3, 4, 10, 10, 50, 50, 5, false, true, 47, 32764351
3, 4, 10, 10, 50, 50, 5, false, true, 48, 31103218
3, 4, 10, 10, 50, 50, 5, false, true, 49, 32797855
3, 4, 10, 10, 50, 50, 5, false, true, 50, 29292375
3, 4, 10, 10, 50, 50, 5, false, true, 51, 32739687
3, 4, 10, 10, 50, 50, 5, false, true, 52, 35020358
3, 4, 10, 10, 50, 50, 5, false, true, 53, 29726609
3, 4, 10, 10, 50, 50, 5, false, true, 54, 34928785
3, 4, 10, 10, 50, 50, 5, false, true, 55, 32724823
3, 4, 10, 10, 50, 50, 5, false, true, 56, 35105680
3, 4, 10, 10, 50, 50, 5, false, true, 57, 32919033
3, 4, 10, 10, 50, 50, 5, false, true, 58, 29906253
3, 4, 10, 10, 50, 50, 5, false, true, 59, 31760559
3, 4, 10, 10, 50, 50, 5, false, true, 60, 32469860
3, 4, 10, 10, 50, 50, 5, false, true, 61, 31219601
3, 4, 10, 10, 50, 50, 5, false, true, 62, 32459499
3, 4, 10, 10, 50, 50, 5, false, true, 63, 27485876
3, 4, 10, 10, 50, 50, 5, false, true, 64, 32597911
3, 4, 10, 10, 50, 50, 5, false, true, 65, 32702858
3, 4, 10, 10, 50, 50, 5, false, true, 66, 29723457
3, 4, 10, 10, 50, 50, 5, false, true, 67, 32903066
3, 4, 10, 10, 50, 50, 5, false, true, 68, 29521977
3, 4, 10, 10, 50, 50, 5, false, true, 69, 32820414
3, 4, 10, 10, 50, 50, 5, false, true, 70, 29340150
3, 4, 10, 10, 50, 50, 5, false, true, 71, 29616476
3, 4, 10, 10, 50, 50, 5, false, true, 72, 35061886
3, 4, 10, 10, 50, 50, 5, false, true, 73, 32627605
3, 4, 10, 10, 50, 50, 5, false, true, 74, 35347264
3, 4, 10, 10, 50, 50, 5, false, true, 75, 29928760
3, 4, 10, 10, 50, 50, 5, false, true, 76, 35217584
3, 4, 10, 10, 50, 50, 5, false, true, 77, 33192425
3, 4, 10, 10, 50, 50, 5, false, true, 78, 32766977
3, 4, 10, 10, 50, 50, 5, false, true, 79, 32686156
3, 4, 10, 10, 50, 50, 5, false, true, 80, 29699499
3, 4, 10, 10, 50, 50, 5, false, true, 81, 30150397
3, 4, 10, 10, 50, 50, 5, false, true, 82, 32478217
3, 4, 10, 10, 50, 50, 5, false, true, 83, 29628609
3, 4, 10, 10, 50, 50, 5, false, true, 84, 32432432
3, 4, 10, 10, 50, 50, 5, false, true, 85, 32773751
3, 4, 10, 10, 50, 50, 5, false, true, 86, 31014095
3, 4, 10, 10, 50, 50, 5, false, true, 87, 34384163
3, 4, 10, 10, 50, 50, 5, false, true, 88, 33221804
3, 4, 10, 10, 50, 50, 5, false, true, 89, 33034735
3, 4, 10, 10, 50, 50, 5, false, true, 90, 29868737
3, 4, 10, 10, 50, 50, 5, false, true, 91, 32689467
3, 4, 10, 10, 50, 50, 5, false, true, 92, 34928237
3, 4, 10, 10, 50, 50, 5, false, true, 93, 32745165
3, 4, 10, 10, 50, 50, 5, false, true, 94, 34975376
