20, 20, 100, 10, 50, 5000, 1, false, true, 0, 84025451
20, 20, 100, 10, 50, 5000, 1, false, true, 1, 83687923
20, 20, 100, 10, 50, 5000, 1, false, true, 2, 84441234
20, 20, 100, 10, 50, 5000, 1, false, true, 3, 94881064
20, 20, 100, 10, 50, 5000, 1, false, true, 4, 100533272
20, 20, 100, 10, 50, 5000, 1, false, true, 5, 84993641
20, 20, 100, 10, 50, 5000, 1, false, true, 6, 83848149
20, 20, 100, 10, 50, 5000, 1, false, true, 7, 84102133
20, 20, 100, 10, 50, 5000, 1, false, true, 8, 83938585
20, 20, 100, 10, 50, 5000, 1, false, true, 9, 84678632
20, 20, 100, 10, 50, 5000, 1, false, true, 10, 93087851
20, 20, 100, 10, 50, 5000, 1, false, true, 11, 85344261
20, 20, 100, 10, 50, 5000, 1, false, true, 12, 84191684
20, 20, 100, 10, 50, 5000, 1, false, true, 13, 84573687
20, 20, 100, 10, 50, 5000, 1, false, true, 14, 85202816
20, 20, 100, 10, 50, 5000, 1, false, true, 15, 91558884
20, 20, 100, 10, 50, 5000, 1, false, true, 16, 84830784
20, 20, 100, 10, 50, 5000, 1, false, true, 17, 84755041
20, 20, 100, 10, 50, 5000, 1, false, true, 18, 83875295
20, 20, 100, 10, 50, 5000, 1, false, true, 19, 84054698
20, 20, 100, 10, 50, 5000, 1, false, true, 20, 84223572
20, 20, 100, 10, 50, 5000, 1, false, true, 21, 98084912
20, 20, 100, 10, 50, 5000, 1, false, true, 22, 84644059
20, 20, 100, 10, 50, 5000, 1, false, true, 23, 84696231
20, 20, 100, 10, 50, 5000, 1, false, true, 24, 94230370
20, 20, 100, 10, 50, 5000, 1, false, true, 25, 84046088
20, 20, 100, 10, 50, 5000, 1, false, true, 26, 83527319
20, 20, 100, 10, 50, 5000, 1, false, true, 27, 86843856
20, 20, 100, 10, 50, 5000, 1, false, true, 28, 83936520
20, 20, 100, 10, 50, 5000, 1, false, true, 29, 84763329
20, 20, 100, 10, 50, 5000, 1, false, true, 30, 84199150
20, 20, 100, 10, 50, 5000, 1, false, true, 31, 85263908
20, 20, 100, 10, 50, 5000, 1, false, true, 32, 84463670
20, 20, 100, 10, 50, 5000, 1, false, true, 33, 84733778
20, 20, 100, 10, 50, 5000, 1, false, true, 34, 94316387
20, 20, 100, 10, 50, 5000, 1, false, true, 35, 84621739
20, 20, 100, 10, 50, 5000, 1, false, true, 36, 84734386
20, 20, 100, 10, 50, 5000, 1, false, true, 37, 84804570
20, 20, 100, 10, 50, 5000, 1, false, true, 38, 83890489
20, 20, 100, 10, 50, 5000, 1, false, true, 39, 92115960
20, 20, 100, 10, 50, 5000, 1, false, true, 40, 84160516
20, 20, 100, 10, 50, 5000, 1, false, true, 41, 84257912
20, 20, 100, 10, 50, 5000, 1, false, true, 42, 83658916
20, 20, 100, 10, 50, 5000, 1, false, true, 43, 84997919
20, 20, 100, 10, 50, 5000, 1, false, true, 44, 84637993
20, 20, 100, 10, 50, 5000, 1, false, true, 45, 91115651
20, 20, 100, 10, 50, 5000, 1, false, true, 46, 83608102
20, 20, 100, 10, 50, 5000, 1, false, true, 47, 83978115
20, 20, 100, 10, 50, 5000, 1, false, true, 48, 85233491
20, 20, 100, 10, 50, 5000, 1, false, true, 49, 83930030
20, 20, 100, 10, 50, 5000, 1, false, true, 50, 84179584
