3, 4, 10, 10, 50, 50, 5, 0, true, 0, 10466098
3, 4, 10, 10, 50, 50, 5, 0, true, 1, 9369296
3, 4, 10, 10, 50, 50, 5, 0, true, 2, 7190030
3, 4, 10, 10, 50, 50, 5, 0, true, 3, 7591466
3, 4, 10, 10, 50, 50, 5, 0, true, 4, 7233616
3, 4, 10, 10, 50, 50, 5, 0, true, 5, 7485601
3, 4, 10, 10, 50, 50, 5, 0, true, 6, 7463127
3, 4, 10, 10, 50, 50, 5, 0, true, 7, 7653802
3, 4, 10, 10, 50, 50, 5, 0, true, 8, 9717427
3, 4, 10, 10, 50, 50, 5, 0, true, 9, 7346374
3, 4, 10, 10, 50, 50, 5, 0, true, 10, 7246625
3, 4, 10, 10, 50, 50, 5, 0, true, 11, 7564840
3, 4, 10, 10, 50, 50, 5, 0, true, 12, 7191476
3, 4, 10, 10, 50, 50, 5, 0, true, 13, 7476606
3, 4, 10, 10, 50, 50, 5, 0, true, 14, 9997562
3, 4, 10, 10, 50, 50, 5, 0, true, 15, 7284059
3, 4, 10, 10, 50, 50, 5, 0, true, 16, 8329218
3, 4, 10, 10, 50, 50, 5, 0, true, 17, 7343308
3, 4, 10, 10, 50, 50, 5, 0, true, 18, 7263340
3, 4, 10, 10, 50, 50, 5, 0, true, 19, 7219489
3, 4, 10, 10, 50, 50, 5, 0, true, 20, 7455265
3, 4, 10, 10, 50, 50, 5, 0, true, 21, 9214011
3, 4, 10, 10, 50, 50, 5, 0, true, 22, 7532756
3, 4, 10, 10, 50, 50, 5, 0, true, 23, 7315653
3, 4, 10, 10, 50, 50, 5, 0, true, 24, 7189328
3, 4, 10, 10, 50, 50, 5, 0, true, 25, 7249462
3, 4, 10, 10, 50, 50, 5, 0, true, 26, 7252224
3, 4, 10, 10, 50, 50, 5, 0, true, 27, 7123961
3, 4, 10, 10, 50, 50, 5, 0, true, 28, 7214717
3, 4, 10, 10, 50, 50, 5, 0, true, 29, 8070103
3, 4, 10, 10, 50, 50, 5, 0, true, 30, 8629670
3, 4, 10, 10, 50, 50, 5, 0, true, 31, 7529236
3, 4, 10, 10, 50, 50, 5, 0, true, 32, 7271940
3, 4, 10, 10, 50, 50, 5, 0, true, 33, 7202773
3, 4, 10, 10, 50, 50, 5, 0, true, 34, 7270081
3, 4, 10, 10, 50, 50, 5, 0, true, 35, 7169026
3, 4, 10, 10, 50, 50, 5, 0, true, 36, 7141888
3, 4, 10, 10, 50, 50, 5, 0, true, 37, 7187480
3, 4, 10, 10, 50, 50, 5, 0, true, 38, 7347331
3, 4, 10, 10, 50, 50, 5, 0, true, 39, 8297046
3, 4, 10, 10, 50, 50, 5, 0, true, 40, 7259614
3, 4, 10, 10, 50, 50, 5, 0, true, 41, 7218842
3, 4, 10, 10, 50, 50, 5, 0, true, 42, 7261726
3, 4, 10, 10, 50, 50, 5, 0, true, 43, 7251778
3, 4, 10, 10, 50, 50, 5, 0, true, 44, 7175230
3, 4, 10, 10, 50, 50, 5, 0, true, 45, 7448517
3, 4, 10, 10, 50, 50, 5, 0, true, 46, 7279914
3, 4, 10, 10, 50, 50, 5, 0, true, 47, 7639512
3, 4, 10, 10, 50, 50, 5, 0, true, 48, 7561705
3, 4, 10, 10, 50, 50, 5, 0, true, 49, 7826733
3, 4, 10, 10, 50, 50, 5, 0, true, 50, 10790342
3, 4, 10, 10, 50, 50, 5, 0, true, 51, 7692182
3, 4, 10, 10, 50, 50, 5, 0, true, 52, 7672171
3, 4, 10, 10, 50, 50, 5, 0, true, 53, 7593790
3, 4, 10, 10, 50, 50, 5, 0, true, 54, 7729557
3, 4, 10, 10, 50, 50, 5, 0, true, 55, 8050945
3, 4, 10, 10, 50, 50, 5, 0, true, 56, 7759973
3, 4, 10, 10, 50, 50, 5, 0, true, 57, 7666503
3, 4, 10, 10, 50, 50, 5, 0, true, 58, 7632854
3, 4, 10, 10, 50, 50, 5, 0, true, 59, 7733062
3, 4, 10, 10, 50, 50, 5, 0, true, 60, 7695803
3, 4, 10, 10, 50, 50, 5, 0, true, 61, 7179747
3, 4, 10, 10, 50, 50, 5, 0, true, 62, 8857912
3, 4, 10, 10, 50, 50, 5, 0, true, 63, 7230412
3, 4, 10, 10, 50, 50, 5, 0, true, 64, 7284225
3, 4, 10, 10, 50, 50, 5, 0, true, 65, 7273152
3, 4, 10, 10, 50, 50, 5, 0, true, 66, 7361186
3, 4, 10, 10, 50, 50, 5, 0, true, 67, 7521470
3, 4, 10, 10, 50, 50, 5, 0, true, 68, 7292460
3, 4, 10, 10, 50, 50, 5, 0, true, 69, 7520007
3, 4, 10, 10, 50, 50, 5, 0, true, 70, 7132647
3, 4, 10, 10, 50, 50, 5, 0, true, 71, 7287994
3, 4, 10, 10, 50, 50, 5, 0, true, 72, 7338059
3, 4, 10, 10, 50, 50, 5, 0, true, 73, 7305511
3, 4, 10, 10, 50, 50, 5, 0, true, 74, 7213496
3, 4, 10, 10, 50, 50, 5, 0, true, 75, 7866356
3, 4, 10, 10, 50, 50, 5, 0, true, 76, 9335966
3, 4, 10, 10, 50, 50, 5, 0, true, 77, 7268626
3, 4, 10, 10, 50, 50, 5, 0, true, 78, 7208165
3, 4, 10, 10, 50, 50, 5, 0, true, 79, 7448374
3, 4, 10, 10, 50, 50, 5, 0, true, 80, 7418760
3, 4, 10, 10, 50, 50, 5, 0, true, 81, 7393059
3, 4, 10, 10, 50, 50, 5, 0, true, 82, 7649899
3, 4, 10, 10, 50, 50, 5, 0, true, 83, 7535509
3, 4, 10, 10, 50, 50, 5, 0, true, 84, 7558488
3, 4, 10, 10, 50, 50, 5, 0, true, 85, 7419332
3, 4, 10, 10, 50, 50, 5, 0, true, 86, 7437631
3, 4, 10, 10, 50, 50, 5, 0, true, 87, 7230202
3, 4, 10, 10, 50, 50, 5, 0, true, 88, 7443020
3, 4, 10, 10, 50, 50, 5, 0, true, 89, 7572503
3, 4, 10, 10, 50, 50, 5, 0, true, 90, 7510144
3, 4, 10, 10, 50, 50, 5, 0, true, 91, 8706862
3, 4, 10, 10, 50, 50, 5, 0, true, 92, 7423524
3, 4, 10, 10, 50, 50, 5, 0, true, 93, 7261347
3, 4, 10, 10, 50, 50, 5, 0, true, 94, 7302235
3, 4, 10, 10, 50, 50, 5, 0, true, 95, 7434917
3, 4, 10, 10, 50, 50, 5, 0, true, 96, 7352979
3, 4, 10, 10, 50, 50, 5, 0, true, 97, 7350784
3, 4, 10, 10, 50, 50, 5, 0, true, 98, 7591485
3, 4, 10, 10, 50, 50, 5, 0, true, 99, 7418126
3, 4, 10, 10, 50, 50, 6, 0, true, 0, 9419820
3, 4, 10, 10, 50, 50, 6, 0, true, 1, 9993555
3, 4, 10, 10, 50, 50, 6, 0, true, 2, 9602621
3, 4, 10, 10, 50, 50, 6, 0, true, 3, 9872636
3, 4, 10, 10, 50, 50, 6, 0, true, 4, 9049991
3, 4, 10, 10, 50, 50, 6, 0, true, 5, 9848047
3, 4, 10, 10, 50, 50, 6, 0, true, 6, 10039166
3, 4, 10, 10, 50, 50, 6, 0, true, 7, 9535197
3, 4, 10, 10, 50, 50, 6, 0, true, 8, 12916169
3, 4, 10, 10, 50, 50, 6, 0, true, 9, 8778020
3, 4, 10, 10, 50, 50, 6, 0, true, 10, 9437892
3, 4, 10, 10, 50, 50, 6, 0, true, 11, 9141272
3, 4, 10, 10, 50, 50, 6, 0, true, 12, 9807668
3, 4, 10, 10, 50, 50, 6, 0, true, 13, 9215763
3, 4, 10, 10, 50, 50, 6, 0, true, 14, 9536195
3, 4, 10, 10, 50, 50, 6, 0, true, 15, 8922231
3, 4, 10, 10, 50, 50, 6, 0, true, 16, 9563272
3, 4, 10, 10, 50, 50, 6, 0, true, 17, 9042500
3, 4, 10, 10, 50, 50, 6, 0, true, 18, 9227109
3, 4, 10, 10, 50, 50, 6, 0, true, 19, 10003907
3, 4, 10, 10, 50, 50, 6, 0, true, 20, 9226070
3, 4, 10, 10, 50, 50, 6, 0, true, 21, 9651512
3, 4, 10, 10, 50, 50, 6, 0, true, 22, 8871841
3, 4, 10, 10, 50, 50, 6, 0, true, 23, 9813391
3, 4, 10, 10, 50, 50, 6, 0, true, 24, 9288639
3, 4, 10, 10, 50, 50, 6, 0, true, 25, 9708803
3, 4, 10, 10, 50, 50, 6, 0, true, 26, 12698287
3, 4, 10, 10, 50, 50, 6, 0, true, 27, 9718116
3, 4, 10, 10, 50, 50, 6, 0, true, 28, 9885426
