2, 3, 5, 10, 50, 50, 5, 0, true, 0, true, 12547086, 13, 426428648
2, 3, 5, 10, 50, 50, 5, 0, true, 1, true, 11999032, 13, 86548456
2, 3, 5, 10, 50, 50, 5, 0, true, 2, true, 10537293, 13, 86845064
2, 3, 5, 10, 50, 50, 5, 0, true, 3, true, 10449756, 13, 86765496
2, 3, 5, 10, 50, 50, 5, 0, true, 4, true, 9491683, 13, 86670920
2, 3, 5, 10, 50, 50, 5, 0, true, 5, true, 10570504, 13, 86457240
2, 3, 5, 10, 50, 50, 5, 0, true, 6, true, 14230582, 13, 84509896
2, 3, 5, 10, 50, 50, 5, 0, true, 7, true, 10702841, 13, 84057304
2, 3, 5, 10, 50, 50, 5, 0, true, 8, true, 11016194, 13, 84044664
2, 3, 5, 10, 50, 50, 5, 0, true, 9, true, 11875241, 13, 84090152
2, 3, 5, 10, 50, 50, 5, 0, true, 10, true, 11566389, 13, 84059240
2, 3, 5, 10, 50, 50, 5, 0, true, 11, true, 10306008, 13, 84077320
2, 3, 5, 10, 50, 50, 5, 0, true, 12, true, 9759969, 13, 84135320
2, 3, 5, 10, 50, 50, 5, 0, true, 13, true, 9300335, 13, 84117984
2, 3, 5, 10, 50, 50, 5, 0, true, 14, true, 14133487, 13, 84051256
2, 3, 5, 10, 50, 50, 5, 0, true, 15, true, 9020853, 13, 84153576
2, 3, 5, 10, 50, 50, 5, 0, true, 16, true, 9841791, 13, 84187200
2, 3, 5, 10, 50, 50, 5, 0, true, 17, true, 9107247, 13, 84196896
2, 3, 5, 10, 50, 50, 5, 0, true, 18, true, 10016989, 13, 84174648
2, 3, 5, 10, 50, 50, 5, 0, true, 19, true, 13760130, 13, 84205632
2, 3, 5, 10, 50, 50, 5, 0, true, 20, true, 11252057, 13, 84238160
2, 3, 5, 10, 50, 50, 5, 0, true, 21, true, 9307968, 13, 84270296
2, 3, 5, 10, 50, 50, 5, 0, true, 22, true, 11969336, 13, 84223216
2, 3, 5, 10, 50, 50, 5, 0, true, 23, true, 13332822, 13, 84259480
2, 3, 5, 10, 50, 50, 5, 0, true, 24, true, 9322389, 13, 84254872
2, 3, 5, 10, 50, 50, 5, 0, true, 25, true, 9383389, 13, 84309040
2, 3, 5, 10, 50, 50, 5, 0, true, 26, true, 10675029, 13, 84334600
2, 3, 5, 10, 50, 50, 5, 0, true, 27, true, 11543290, 13, 84249000
2, 3, 5, 10, 50, 50, 5, 0, true, 28, true, 10840038, 13, 84255448
2, 3, 5, 10, 50, 50, 5, 0, true, 29, true, 10027738, 13, 84279472
2, 3, 5, 10, 50, 50, 5, 0, true, 30, true, 10557283, 13, 84345432
2, 3, 5, 10, 50, 50, 5, 0, true, 31, true, 9019707, 13, 84323240
2, 3, 5, 10, 50, 50, 5, 0, true, 32, true, 12187184, 13, 84352704
2, 3, 5, 10, 50, 50, 5, 0, true, 33, true, 10091501, 13, 84305480
2, 3, 5, 10, 50, 50, 5, 0, true, 34, true, 10635559, 13, 84381080
2, 3, 5, 10, 50, 50, 5, 0, true, 35, true, 10218519, 13, 84371400
2, 3, 5, 10, 50, 50, 5, 0, true, 36, true, 9225710, 13, 84432576
2, 3, 5, 10, 50, 50, 5, 0, true, 37, true, 9252368, 13, 84339352
2, 3, 5, 10, 50, 50, 5, 0, true, 38, true, 13688076, 13, 84330992
2, 3, 5, 10, 50, 50, 5, 0, true, 39, true, 9126777, 13, 84427304
2, 3, 5, 10, 50, 50, 5, 0, true, 40, true, 9654987, 13, 84367912
