500, 0, 0, 0, true, 373239324, 0, 1173220912
500, 0, 0, 1, true, 368557623, 0, 116137864
500, 0, 0, 2, true, 370111347, 0, 116338040
500, 0, 0, 3, true, 368111615, 0, 1027787584
500, 0, 0, 4, true, 367463183, 0, 1029370696
500, 0, 0, 5, true, 367260105, 0, 1027911008
500, 0, 0, 6, true, 367303131, 0, 1029509248
500, 0, 0, 7, true, 367807560, 0, 1027926696
500, 0, 0, 8, true, 367601476, 0, 1028035384
500, 0, 0, 9, true, 367734631, 0, 1029471648
500, 0, 0, 10, true, 367445326, 0, 116845536
500, 0, 0, 11, true, 367674989, 0, 1028084344
500, 0, 0, 12, true, 367016760, 0, 1028157272
500, 0, 0, 13, true, 366796230, 0, 117054296
500, 0, 0, 14, true, 368032889, 0, 117056816
500, 0, 0, 15, true, 367003203, 0, 117103736
500, 0, 0, 16, true, 368175098, 0, 116663712
500, 0, 0, 17, true, 366947977, 0, 113956104
500, 0, 0, 18, true, 367538631, 0, 113414424
500, 0, 0, 19, true, 367158004, 0, 113363728
500, 0, 0, 20, true, 367212381, 0, 113456152
500, 0, 0, 21, true, 366798491, 0, 113427568
500, 0, 0, 22, true, 368196596, 0, 113452856
500, 0, 0, 23, true, 368965065, 0, 113508632
500, 0, 0, 24, true, 367684670, 0, 113708600
500, 0, 0, 25, true, 367736152, 0, 113715992
500, 0, 0, 26, true, 367029290, 0, 113685880
500, 0, 0, 27, true, 367799790, 0, 1026374416
500, 0, 0, 28, true, 367366674, 0, 113792392
500, 0, 0, 29, true, 367049187, 0, 1024929448
500, 0, 0, 30, true, 367716112, 0, 113838536
500, 0, 0, 31, true, 367658339, 0, 113856392
500, 0, 0, 32, true, 367572451, 0, 113826064
500, 0, 0, 33, true, 367195964, 0, 113894872
500, 0, 0, 34, true, 368290964, 0, 113903864
500, 0, 0, 35, true, 367488955, 0, 113851176
500, 0, 0, 36, true, 368126657, 0, 113882008
500, 0, 0, 37, true, 367785982, 0, 113598144
500, 0, 0, 38, true, 368562531, 0, 113598904
