3, 4, 5, false, 3, 0, 12, 8434086
3, 4, 5, false, 3, 0, 13, 8569920
3, 4, 5, false, 3, 0, 14, 8989303
3, 4, 5, false, 3, 0, 15, 8006367
3, 4, 5, false, 3, 0, 16, 7858414
3, 4, 5, false, 3, 0, 17, 8609640
3, 4, 5, false, 3, 0, 18, 8631010
3, 4, 5, false, 3, 0, 19, 8217862
3, 4, 5, false, 3, 0, 20, 8586839
3, 4, 5, false, 3, 0, 21, 8490413
3, 4, 5, false, 3, 0, 22, 9525054
3, 4, 5, false, 3, 0, 23, 10776583
3, 4, 5, false, 3, 0, 24, 8166061
3, 4, 5, false, 3, 0, 25, 8068934
3, 4, 5, false, 3, 0, 26, 8823521
3, 4, 5, false, 3, 0, 27, 8024990
3, 4, 5, false, 3, 0, 28, 8243392
3, 4, 5, false, 3, 0, 29, 8109395
3, 4, 5, false, 4, 0, 0, 13213518
3, 4, 5, false, 4, 0, 1, 13740936
3, 4, 5, false, 4, 0, 2, 13159149
3, 4, 5, false, 4, 0, 3, 13653706
3, 4, 5, false, 4, 0, 4, 12936122
3, 4, 5, false, 4, 0, 5, 13846966
3, 4, 5, false, 4, 0, 6, 13828176
3, 4, 5, false, 4, 0, 7, 13595171
3, 4, 5, false, 4, 0, 8, 13800425
3, 4, 5, false, 4, 0, 9, 14237188
3, 4, 5, false, 4, 0, 10, 16782229
3, 4, 5, false, 4, 0, 11, 14292065
3, 4, 5, false, 4, 0, 12, 14288635
3, 4, 5, false, 4, 0, 13, 13888378
3, 4, 5, false, 4, 0, 14, 15471241
3, 4, 5, false, 4, 0, 15, 13168675
3, 4, 5, false, 4, 0, 16, 14435458
3, 4, 5, false, 4, 0, 17, 14060301
3, 4, 5, false, 4, 0, 18, 13147993
3, 4, 5, false, 4, 0, 19, 14288831
3, 4, 5, false, 4, 0, 20, 13061103
3, 4, 5, false, 4, 0, 21, 14348753
3, 4, 5, false, 4, 0, 22, 13734668
3, 4, 5, false, 4, 0, 23, 14042355
3, 4, 5, false, 4, 0, 24, 13764429
3, 4, 5, false, 4, 0, 25, 14068959
3, 4, 5, false, 4, 0, 26, 13568363
3, 4, 5, false, 4, 0, 27, 14071190
3, 4, 5, false, 4, 0, 28, 13240022
3, 4, 5, false, 4, 0, 29, 13486852
3, 4, 5, false, 5, 0, 0, 32323767
3, 4, 5, false, 5, 0, 1, 29862063
3, 4, 5, false, 5, 0, 2, 29980665
3, 4, 5, false, 5, 0, 3, 28671725
3, 4, 5, false, 5, 0, 4, 37367537
3, 4, 5, false, 5, 0, 5, 29869247
3, 4, 5, false, 5, 0, 6, 32531900
3, 4, 5, false, 5, 0, 7, 29110756
3, 4, 5, false, 5, 0, 8, 29654139
3, 4, 5, false, 5, 0, 9, 29049261
3, 4, 5, false, 5, 0, 10, 29042792
3, 4, 5, false, 5, 0, 11, 29856972
3, 4, 5, false, 5, 0, 12, 30048718
3, 4, 5, false, 5, 0, 13, 26160613
3, 4, 5, false, 5, 0, 14, 29106431
3, 4, 5, false, 5, 0, 15, 29429136
3, 4, 5, false, 5, 0, 16, 26057562
3, 4, 5, false, 5, 0, 17, 34301347
3, 4, 5, false, 5, 0, 18, 29339981
3, 4, 5, false, 5, 0, 19, 29360586
3, 4, 5, false, 5, 0, 20, 28873786
3, 4, 5, false, 5, 0, 21, 29261939
3, 4, 5, false, 5, 0, 22, 29667593
3, 4, 5, false, 5, 0, 23, 26699675
3, 4, 5, false, 5, 0, 24, 28011514
3, 4, 5, false, 5, 0, 25, 29500494
3, 4, 5, false, 5, 0, 26, 34708309
3, 4, 5, false, 5, 0, 27, 31842571
3, 4, 5, false, 5, 0, 28, 31295844
3, 4, 5, false, 5, 0, 29, 29227307
3, 4, 5, false, 6, 0, 0, 40159189
3, 4, 5, false, 6, 0, 1, 40262379
3, 4, 5, false, 6, 0, 2, 41215235
3, 4, 5, false, 6, 0, 3, 40051369
3, 4, 5, false, 6, 0, 4, 44310178
3, 4, 5, false, 6, 0, 5, 39754822
3, 4, 5, false, 6, 0, 6, 41441983
3, 4, 5, false, 6, 0, 7, 40110019
3, 4, 5, false, 6, 0, 8, 44215717
3, 4, 5, false, 6, 0, 9, 42870537
3, 4, 5, false, 6, 0, 10, 38595137
3, 4, 5, false, 6, 0, 11, 41937939
3, 4, 5, false, 6, 0, 12, 46854362
3, 4, 5, false, 6, 0, 13, 42318022
3, 4, 5, false, 6, 0, 14, 40024754
3, 4, 5, false, 6, 0, 15, 42576318
3, 4, 5, false, 6, 0, 16, 42628765
3, 4, 5, false, 6, 0, 17, 42445016
3, 4, 5, false, 6, 0, 18, 44304489
3, 4, 5, false, 6, 0, 19, 38864933
3, 4, 5, false, 6, 0, 20, 41240573
3, 4, 5, false, 6, 0, 21, 46756021
3, 4, 5, false, 6, 0, 22, 45040378
3, 4, 5, false, 6, 0, 23, 44458538
3, 4, 5, false, 6, 0, 24, 40341919
3, 4, 5, false, 6, 0, 25, 40270265
3, 4, 5, false, 6, 0, 26, 40366298
3, 4, 5, false, 6, 0, 27, 40444635
3, 4, 5, false, 6, 0, 28, 40508479
3, 4, 5, false, 6, 0, 29, 40981686
3, 4, 5, false, 7, 0, 0, 108261279
3, 4, 5, false, 7, 0, 1, 113532110
3, 4, 5, false, 7, 0, 2, 111487409
3, 4, 5, false, 7, 0, 3, 111632142
3, 4, 5, false, 7, 0, 4, 112200279
3, 4, 5, false, 7, 0, 5, 103550847
3, 4, 5, false, 7, 0, 6, 108999536
3, 4, 5, false, 7, 0, 7, 112617530
3, 4, 5, false, 7, 0, 8, 108720682
3, 4, 5, false, 7, 0, 9, 113344650
3, 4, 5, false, 7, 0, 10, 114357331
3, 4, 5, false, 7, 0, 11, 94666023
3, 4, 5, false, 7, 0, 12, 111632920
3, 4, 5, false, 7, 0, 13, 98207946
3, 4, 5, false, 7, 0, 14, 111856622
3, 4, 5, false, 7, 0, 15, 99401204
3, 4, 5, false, 7, 0, 16, 94591450
3, 4, 5, false, 7, 0, 17, 111677721
3, 4, 5, false, 7, 0, 18, 100365872
3, 4, 5, false, 7, 0, 19, 98752743
3, 4, 5, false, 7, 0, 20, 99008005
3, 4, 5, false, 7, 0, 21, 112092207
3, 4, 5, false, 7, 0, 22, 111533702
3, 4, 5, false, 7, 0, 23, 111416472
3, 4, 5, false, 7, 0, 24, 111865047
3, 4, 5, false, 7, 0, 25, 101273505
3, 4, 5, false, 7, 0, 26, 111765779
3, 4, 5, false, 7, 0, 27, 107292669
3, 4, 5, false, 7, 0, 28, 112202354
3, 4, 5, false, 7, 0, 29, 111702796
3, 4, 5, false, 8, 0, 0, 209933996
3, 4, 5, false, 8, 0, 1, 240288889
3, 4, 5, false, 8, 0, 2, 209932571
3, 4, 5, false, 8, 0, 3, 210425124
3, 4, 5, false, 8, 0, 4, 224522800
3, 4, 5, false, 8, 0, 5, 227302699
3, 4, 5, false, 8, 0, 6, 211349861
3, 4, 5, false, 8, 0, 7, 210009749
3, 4, 5, false, 8, 0, 8, 226246935
3, 4, 5, false, 8, 0, 9, 216899416
3, 4, 5, false, 8, 0, 10, 210574025
3, 4, 5, false, 8, 0, 11, 210014659
3, 4, 5, false, 8, 0, 12, 228461791
3, 4, 5, false, 8, 0, 13, 210607626
3, 4, 5, false, 8, 0, 14, 209782849
3, 4, 5, false, 8, 0, 15, 203514790
3, 4, 5, false, 8, 0, 16, 210720885
3, 4, 5, false, 8, 0, 17, 211351354
3, 4, 5, false, 8, 0, 18, 210578558
3, 4, 5, false, 8, 0, 19, 202889634
3, 4, 5, false, 8, 0, 20, 210218445
3, 4, 5, false, 8, 0, 21, 209894460
3, 4, 5, false, 8, 0, 22, 239504986
3, 4, 5, false, 8, 0, 23, 209744954
3, 4, 5, false, 8, 0, 24, 210029324
3, 4, 5, false, 8, 0, 25, 212412505
3, 4, 5, false, 8, 0, 26, 211135942
3, 4, 5, false, 8, 0, 27, 222338643
3, 4, 5, false, 8, 0, 28, 209493247
3, 4, 5, false, 8, 0, 29, 209437134
3, 4, 5, false, 9, 0, 0, 416666291
3, 4, 5, false, 9, 0, 1, 411752133
3, 4, 5, false, 9, 0, 2, 408175513
3, 4, 5, false, 9, 0, 3, 402998577
3, 4, 5, false, 9, 0, 4, 413346010
3, 4, 5, false, 9, 0, 5, 411997190
3, 4, 5, false, 9, 0, 6, 400638211
3, 4, 5, false, 9, 0, 7, 401854506
3, 4, 5, false, 9, 0, 8, 427200731
3, 4, 5, false, 9, 0, 9, 425895082
3, 4, 5, false, 9, 0, 10, 427972066
3, 4, 5, false, 9, 0, 11, 425997329
3, 4, 5, false, 9, 0, 12, 427674330
3, 4, 5, false, 9, 0, 13, 425892890
3, 4, 5, false, 9, 0, 14, 428467769
3, 4, 5, false, 9, 0, 15, 428164109
3, 4, 5, false, 9, 0, 16, 426611664
3, 4, 5, false, 9, 0, 17, 427743320
3, 4, 5, false, 9, 0, 18, 394938298
3, 4, 5, false, 9, 0, 19, 422116425
3, 4, 5, false, 9, 0, 20, 419600422
3, 4, 5, false, 9, 0, 21, 406672322
3, 4, 5, false, 9, 0, 22, 410844038
3, 4, 5, false, 9, 0, 23, 413987949
3, 4, 5, false, 9, 0, 24, 401475501
3, 4, 5, false, 9, 0, 25, 402387902
3, 4, 5, false, 9, 0, 26, 401302426
3, 4, 5, false, 9, 0, 27, 425001377
3, 4, 5, false, 9, 0, 28, 412715045
3, 4, 5, false, 9, 0, 29, 396652727
3, 4, 5, false, 10, 0, 0, 645418072
3, 4, 5, false, 10, 0, 1, 650988897
3, 4, 5, false, 10, 0, 2, 634691357
3, 4, 5, false, 10, 0, 3, 646442131
3, 4, 5, false, 10, 0, 4, 679328731
3, 4, 5, false, 10, 0, 5, 645385366
3, 4, 5, false, 10, 0, 6, 645958656
3, 4, 5, false, 10, 0, 7, 732178222
3, 4, 5, false, 10, 0, 8, 648079224
3, 4, 5, false, 10, 0, 9, 686561871
3, 4, 5, false, 10, 0, 10, 650299022
3, 4, 5, false, 10, 0, 11, 646636157
3, 4, 5, false, 10, 0, 12, 686128386
3, 4, 5, false, 10, 0, 13, 646205699
3, 4, 5, false, 10, 0, 14, 653751511
3, 4, 5, false, 10, 0, 15, 702908164
3, 4, 5, false, 10, 0, 16, 648814437
3, 4, 5, false, 10, 0, 17, 656365813
3, 4, 5, false, 10, 0, 18, 645311364
3, 4, 5, false, 10, 0, 19, 695649993
3, 4, 5, false, 10, 0, 20, 644493111
3, 4, 5, false, 10, 0, 21, 646542303
3, 4, 5, false, 10, 0, 22, 649565266
3, 4, 5, false, 10, 0, 23, 645991927
3, 4, 5, false, 10, 0, 24, 697466626
3, 4, 5, false, 10, 0, 25, 686435448
3, 4, 5, false, 10, 0, 26, 647185461
3, 4, 5, false, 10, 0, 27, 678368773
3, 4, 5, false, 10, 0, 28, 640121711
3, 4, 5, false, 10, 0, 29, 645484186
3, 4, 5, false, 11, 0, 0, 934748435
3, 4, 5, false, 11, 0, 1, 970991401
3, 4, 5, false, 11, 0, 2, 1002149422
3, 4, 5, false, 11, 0, 3, 935695731
3, 4, 5, false, 11, 0, 4, 943643765
3, 4, 5, false, 11, 0, 5, 985737598
3, 4, 5, false, 11, 0, 6, 1004561652
3, 4, 5, false, 11, 0, 7, 937578072
3, 4, 5, false, 11, 0, 8, 938844850
3, 4, 5, false, 11, 0, 9, 980004796
3, 4, 5, false, 11, 0, 10, 961856860
3, 4, 5, false, 11, 0, 11, 933352947
3, 4, 5, false, 11, 0, 12, 929920108
3, 4, 5, false, 11, 0, 13, 920450627
3, 4, 5, false, 11, 0, 14, 933762345
3, 4, 5, false, 11, 0, 15, 967305293
3, 4, 5, false, 11, 0, 16, 964971664
3, 4, 5, false, 11, 0, 17, 953692081
3, 4, 5, false, 11, 0, 18, 934109670
3, 4, 5, false, 11, 0, 19, 935518179
3, 4, 5, false, 11, 0, 20, 944592833
3, 4, 5, false, 11, 0, 21, 936684000
3, 4, 5, false, 11, 0, 22, 932046526
3, 4, 5, false, 11, 0, 23, 942644861
3, 4, 5, false, 11, 0, 24, 930284779
3, 4, 5, false, 11, 0, 25, 942485756
3, 4, 5, false, 11, 0, 26, 961077686
3, 4, 5, false, 11, 0, 27, 1000019901
3, 4, 5, false, 11, 0, 28, 951340041
3, 4, 5, false, 11, 0, 29, 937110451
3, 4, 5, false, 12, 0, 0, 1247571914
3, 4, 5, false, 12, 0, 1, 1247983327
3, 4, 5, false, 12, 0, 2, 1255079368
3, 4, 5, false, 12, 0, 3, 1245637763
3, 4, 5, false, 12, 0, 4, 1188500181
3, 4, 5, false, 12, 0, 5, 1244152980
3, 4, 5, false, 12, 0, 6, 1250394278
3, 4, 5, false, 12, 0, 7, 1246066201
3, 4, 5, false, 12, 0, 8, 1247246299
3, 4, 5, false, 12, 0, 9, 1246779450
3, 4, 5, false, 12, 0, 10, 1189478031
3, 4, 5, false, 12, 0, 11, 1246123912
3, 4, 5, false, 12, 0, 12, 1275124216
3, 4, 5, false, 12, 0, 13, 1291026936
3, 4, 5, false, 12, 0, 14, 1269138806
3, 4, 5, false, 12, 0, 15, 1249071705
3, 4, 5, false, 12, 0, 16, 1250113056
3, 4, 5, false, 12, 0, 17, 1268726982
3, 4, 5, false, 12, 0, 18, 1227758488
3, 4, 5, false, 12, 0, 19, 1253139803
3, 4, 5, false, 12, 0, 20, 1258227310
3, 4, 5, false, 12, 0, 21, 1249962816
3, 4, 5, false, 12, 0, 22, 1245247971
3, 4, 5, false, 12, 0, 23, 1251741208
3, 4, 5, false, 12, 0, 24, 1187693529
3, 4, 5, false, 12, 0, 25, 1247624675
3, 4, 5, false, 12, 0, 26, 1279585716
3, 4, 5, false, 12, 0, 27, 1246940596
3, 4, 5, false, 12, 0, 28, 1250934397
3, 4, 5, false, 12, 0, 29, 1238063151
3, 4, 5, false, 13, 0, 0, 1215736165
3, 4, 5, false, 13, 0, 1, 1188758536
3, 4, 5, false, 13, 0, 2, 1138224265
3, 4, 5, false, 13, 0, 3, 1224631215
3, 4, 5, false, 13, 0, 4, 1137701793
3, 4, 5, false, 13, 0, 5, 1188843608
3, 4, 5, false, 13, 0, 6, 1188630207
3, 4, 5, false, 13, 0, 7, 1217138867
3, 4, 5, false, 13, 0, 8, 1254401156
3, 4, 5, false, 13, 0, 9, 1138884270
3, 4, 5, false, 13, 0, 10, 1247080382
3, 4, 5, false, 13, 0, 11, 1249528664
3, 4, 5, false, 13, 0, 12, 1217949090
3, 4, 5, false, 13, 0, 13, 1227146662
3, 4, 5, false, 13, 0, 14, 1146133497
3, 4, 5, false, 13, 0, 15, 1145221534
3, 4, 5, false, 13, 0, 16, 1149117040
3, 4, 5, false, 13, 0, 17, 1145086588
3, 4, 5, false, 13, 0, 18, 1231557566
3, 4, 5, false, 13, 0, 19, 1143633482
3, 4, 5, false, 13, 0, 20, 1253228684
3, 4, 5, false, 13, 0, 21, 1258025615
3, 4, 5, false, 13, 0, 22, 1218606968
3, 4, 5, false, 13, 0, 23, 1232260510
3, 4, 5, false, 13, 0, 24, 1198912292
3, 4, 5, false, 13, 0, 25, 1138191007
3, 4, 5, false, 13, 0, 26, 1253298058
3, 4, 5, false, 13, 0, 27, 1212988257
3, 4, 5, false, 13, 0, 28, 1290754488
3, 4, 5, false, 13, 0, 29, 1137948845
3, 4, 5, false, 14, 0, 0, 632727385
3, 4, 5, false, 14, 0, 1, 591513177
3, 4, 5, false, 14, 0, 2, 630876479
3, 4, 5, false, 14, 0, 3, 579722632
3, 4, 5, false, 14, 0, 4, 594215267
3, 4, 5, false, 14, 0, 5, 589817612
3, 4, 5, false, 14, 0, 6, 633844679
3, 4, 5, false, 14, 0, 7, 589941874
3, 4, 5, false, 14, 0, 8, 589802635
3, 4, 5, false, 14, 0, 9, 590779979
3, 4, 5, false, 14, 0, 10, 638645322
3, 4, 5, false, 14, 0, 11, 592780152
3, 4, 5, false, 14, 0, 12, 591254676
3, 4, 5, false, 14, 0, 13, 638354953
3, 4, 5, false, 14, 0, 14, 633752793
3, 4, 5, false, 14, 0, 15, 590381283
3, 4, 5, false, 14, 0, 16, 599645371
3, 4, 5, false, 14, 0, 17, 600698840
3, 4, 5, false, 14, 0, 18, 590076813
3, 4, 5, false, 14, 0, 19, 589130011
3, 4, 5, false, 14, 0, 20, 600674182
3, 4, 5, false, 14, 0, 21, 598826596
3, 4, 5, false, 14, 0, 22, 589817449
3, 4, 5, false, 14, 0, 23, 589387699
3, 4, 5, false, 14, 0, 24, 579944684
3, 4, 5, false, 14, 0, 25, 579348220
3, 4, 5, false, 14, 0, 26, 594097607
3, 4, 5, false, 14, 0, 27, 590023515
3, 4, 5, false, 14, 0, 28, 633678201
3, 4, 5, false, 14, 0, 29, 588960950
3, 4, 5, false, 15, 0, 0, 299489517
3, 4, 5, false, 15, 0, 1, 297515571
3, 4, 5, false, 15, 0, 2, 298978200
3, 4, 5, false, 15, 0, 3, 299104511
3, 4, 5, false, 15, 0, 4, 298357565
3, 4, 5, false, 15, 0, 5, 297571095
3, 4, 5, false, 15, 0, 6, 297618339
3, 4, 5, false, 15, 0, 7, 287149420
3, 4, 5, false, 15, 0, 8, 286557869
3, 4, 5, false, 15, 0, 9, 279915111
3, 4, 5, false, 15, 0, 10, 280812725
3, 4, 5, false, 15, 0, 11, 285663108
3, 4, 5, false, 15, 0, 12, 288191255
3, 4, 5, false, 15, 0, 13, 297692032
3, 4, 5, false, 15, 0, 14, 299053292
3, 4, 5, false, 15, 0, 15, 301094244
3, 4, 5, false, 15, 0, 16, 297448940
3, 4, 5, false, 15, 0, 17, 298002007
3, 4, 5, false, 15, 0, 18, 299061213
3, 4, 5, false, 15, 0, 19, 300709024
3, 4, 5, false, 15, 0, 20, 299335385
3, 4, 5, false, 15, 0, 21, 267748571
3, 4, 5, false, 15, 0, 22, 295665735
3, 4, 5, false, 15, 0, 23, 291283517
3, 4, 5, false, 15, 0, 24, 280229770
3, 4, 5, false, 15, 0, 25, 305709341
3, 4, 5, false, 15, 0, 26, 298287763
3, 4, 5, false, 15, 0, 27, 278498115
3, 4, 5, false, 15, 0, 28, 288381069
3, 4, 5, false, 15, 0, 29, 294898952
3, 4, 5, false, 16, 0, 0, 628019708
3, 4, 5, false, 16, 0, 1, 629038198
3, 4, 5, false, 16, 0, 2, 609812201
3, 4, 5, false, 16, 0, 3, 628849658
3, 4, 5, false, 16, 0, 4, 607787568
3, 4, 5, false, 16, 0, 5, 576716384
3, 4, 5, false, 16, 0, 6, 632604459
3, 4, 5, false, 16, 0, 7, 554099287
3, 4, 5, false, 16, 0, 8, 633607720
3, 4, 5, false, 16, 0, 9, 560593708
3, 4, 5, false, 16, 0, 10, 632170486
3, 4, 5, false, 16, 0, 11, 554814041
3, 4, 5, false, 16, 0, 12, 610372073
3, 4, 5, false, 16, 0, 13, 630516591
3, 4, 5, false, 16, 0, 14, 608254991
3, 4, 5, false, 16, 0, 15, 577919092
3, 4, 5, false, 16, 0, 16, 630451817
3, 4, 5, false, 16, 0, 17, 594440043
3, 4, 5, false, 16, 0, 18, 629186620
3, 4, 5, false, 16, 0, 19, 559244289
3, 4, 5, false, 16, 0, 20, 629823964
3, 4, 5, false, 16, 0, 21, 631219241
3, 4, 5, false, 16, 0, 22, 623936161
3, 4, 5, false, 16, 0, 23, 610616953
3, 4, 5, false, 16, 0, 24, 551879737
3, 4, 5, false, 16, 0, 25, 621940245
3, 4, 5, false, 16, 0, 26, 622009083
3, 4, 5, false, 16, 0, 27, 611017142
3, 4, 5, false, 16, 0, 28, 609656545
3, 4, 5, false, 16, 0, 29, 628299187
3, 4, 5, false, 17, 0, 0, 1579372123
3, 4, 5, false, 17, 0, 1, 1669113601
3, 4, 5, false, 17, 0, 2, 1582543886
3, 4, 5, false, 17, 0, 3, 1579397931
3, 4, 5, false, 17, 0, 4, 1571438422
3, 4, 5, false, 17, 0, 5, 1490591207
3, 4, 5, false, 17, 0, 6, 1589134248
3, 4, 5, false, 17, 0, 7, 1593007251
3, 4, 5, false, 17, 0, 8, 1484562135
3, 4, 5, false, 17, 0, 9, 1488761341
3, 4, 5, false, 17, 0, 10, 1595387693
3, 4, 5, false, 17, 0, 11, 1587992757
3, 4, 5, false, 17, 0, 12, 1462768237
3, 4, 5, false, 17, 0, 13, 1592679828
3, 4, 5, false, 17, 0, 14, 1580906518
3, 4, 5, false, 17, 0, 15, 1590599868
3, 4, 5, false, 17, 0, 16, 1561388119
3, 4, 5, false, 17, 0, 17, 1590141185
3, 4, 5, false, 17, 0, 18, 1590330935
3, 4, 5, false, 17, 0, 19, 1574942342
3, 4, 5, false, 17, 0, 20, 1576451374
3, 4, 5, false, 17, 0, 21, 1593813234
3, 4, 5, false, 17, 0, 22, 1568551461
3, 4, 5, false, 17, 0, 23, 1512660875
3, 4, 5, false, 17, 0, 24, 1593328221
3, 4, 5, false, 17, 0, 25, 1573366032
3, 4, 5, false, 17, 0, 26, 1462276524
3, 4, 5, false, 17, 0, 27, 1513320040
3, 4, 5, false, 17, 0, 28, 1593843323
3, 4, 5, false, 17, 0, 29, 1578224558
3, 4, 5, false, 18, 0, 0, 3828351160
3, 4, 5, false, 18, 0, 1, 3785008367
3, 4, 5, false, 18, 0, 2, 3786310829
3, 4, 5, false, 18, 0, 3, 3784857655
3, 4, 5, false, 18, 0, 4, 3599357599
3, 4, 5, false, 18, 0, 5, 3783678990
3, 4, 5, false, 18, 0, 6, 3775383627
3, 4, 5, false, 18, 0, 7, 3752615561
3, 4, 5, false, 18, 0, 8, 3779965871
3, 4, 5, false, 18, 0, 9, 3788438128
3, 4, 5, false, 18, 0, 10, 3731813347
3, 4, 5, false, 18, 0, 11, 3663144964
3, 4, 5, false, 18, 0, 12, 3936878364
3, 4, 5, false, 18, 0, 13, 3990552935
3, 4, 5, false, 18, 0, 14, 3848048391
3, 4, 5, false, 18, 0, 15, 3841432561
3, 4, 5, false, 18, 0, 16, 3736991575
3, 4, 5, false, 18, 0, 17, 3782871414
3, 4, 5, false, 18, 0, 18, 3828508703
3, 4, 5, false, 18, 0, 19, 3831650549
3, 4, 5, false, 18, 0, 20, 3779118601
3, 4, 5, false, 18, 0, 21, 3810700598
3, 4, 5, false, 18, 0, 22, 3780511247
3, 4, 5, false, 18, 0, 23, 3785650977
3, 4, 5, false, 18, 0, 24, 3599939719
3, 4, 5, false, 18, 0, 25, 3774141289
3, 4, 5, false, 18, 0, 26, 3787192417
3, 4, 5, false, 18, 0, 27, 3770403677
3, 4, 5, false, 18, 0, 28, 3720381966
3, 4, 5, false, 18, 0, 29, 3663486147
3, 4, 5, false, 19, 0, 0, 7350138907
3, 4, 5, false, 19, 0, 1, 7351548194
3, 4, 5, false, 19, 0, 2, 7357615933
3, 4, 5, false, 19, 0, 3, 7363282534
3, 4, 5, false, 19, 0, 4, 7212183501
3, 4, 5, false, 19, 0, 5, 7302281767
3, 4, 5, false, 19, 0, 6, 7374519763
3, 4, 5, false, 19, 0, 7, 7390815767
3, 4, 5, false, 19, 0, 8, 7378108872
3, 4, 5, false, 19, 0, 9, 7173137165
3, 4, 5, false, 19, 0, 10, 7358037715
3, 4, 5, false, 19, 0, 11, 7351866277
3, 4, 5, false, 19, 0, 12, 7103348109
3, 4, 5, false, 19, 0, 13, 7419322255
3, 4, 5, false, 19, 0, 14, 7323119812
3, 4, 5, false, 19, 0, 15, 7572835508
3, 4, 5, false, 19, 0, 16, 7322652415
3, 4, 5, false, 19, 0, 17, 7035886117
3, 4, 5, false, 19, 0, 18, 7306786936
3, 4, 5, false, 19, 0, 19, 7316290122
3, 4, 5, false, 19, 0, 20, 7510729803
3, 4, 5, false, 19, 0, 21, 7445709397
3, 4, 5, false, 19, 0, 22, 7465847642
3, 4, 5, false, 19, 0, 23, 7388700915
3, 4, 5, false, 19, 0, 24, 7381365814
3, 4, 5, false, 19, 0, 25, 7605620564
3, 4, 5, false, 19, 0, 26, 7342219355
3, 4, 5, false, 19, 0, 27, 7171652460
3, 4, 5, false, 19, 0, 28, 7343975069
3, 4, 5, false, 19, 0, 29, 7339909538
3, 4, 5, false, 20, 0, 0, 17766849870
3, 4, 5, false, 20, 0, 1, 17226462553
3, 4, 5, false, 20, 0, 2, 16946943630
3, 4, 5, false, 20, 0, 3, 17742907337
3, 4, 5, false, 20, 0, 4, 17806064375
3, 4, 5, false, 20, 0, 5, 17108809938
3, 4, 5, false, 20, 0, 6, 17408849135
3, 4, 5, false, 20, 0, 7, 17216239075
3, 4, 5, false, 20, 0, 8, 17843091976
3, 4, 5, false, 20, 0, 9, 17132521558
3, 4, 5, false, 20, 0, 10, 17107004930
3, 4, 5, false, 20, 0, 11, 17718366429
3, 4, 5, false, 20, 0, 12, 17664989984
3, 4, 5, false, 20, 0, 13, 16765011025
3, 4, 5, false, 20, 0, 14, 17090006174
3, 4, 5, false, 20, 0, 15, 17665832975
3, 4, 5, false, 20, 0, 16, 17656933465
3, 4, 5, false, 20, 0, 17, 16975845418
3, 4, 5, false, 20, 0, 18, 17824809179
3, 4, 5, false, 20, 0, 19, 17674299686
3, 4, 5, false, 20, 0, 20, 17030020933
3, 4, 5, false, 20, 0, 21, 17059497992
3, 4, 5, false, 20, 0, 22, 17663858514
3, 4, 5, false, 20, 0, 23, 17787749916
3, 4, 5, false, 20, 0, 24, 17865929759
3, 4, 5, false, 20, 0, 25, 17268873919
3, 4, 5, false, 20, 0, 26, 17896122457
3, 4, 5, false, 20, 0, 27, 17348505687
3, 4, 5, false, 20, 0, 28, 17017464330
3, 4, 5, false, 20, 0, 29, 17450395608
3, 4, 5, false, 21, 0, 0, FAIL
3, 4, 5, false, 21, 0, 1, FAIL
3, 4, 5, false, 21, 0, 2, FAIL
3, 4, 5, false, 21, 0, 3, FAIL
3, 4, 5, false, 21, 0, 4, FAIL
