40, 0, 0, 100, 50, 1000, 0, 0, false, 0, 1354619
40, 0, 0, 100, 50, 1000, 0, 0, false, 1, 1290868
40, 0, 0, 100, 50, 1000, 0, 0, false, 2, 1321528
40, 0, 0, 100, 50, 1000, 0, 0, false, 3, 1299301
40, 0, 0, 100, 50, 1000, 0, 0, false, 4, 1325462
40, 0, 0, 100, 50, 1000, 0, 0, false, 5, 1322923
40, 0, 0, 100, 50, 1000, 0, 0, false, 6, 1294719
40, 0, 0, 100, 50, 1000, 0, 0, false, 7, 1243054
40, 0, 0, 100, 50, 1000, 0, 0, false, 8, 1248740
40, 0, 0, 100, 50, 1000, 0, 0, false, 9, 1294140
40, 0, 0, 100, 50, 1000, 0, 0, false, 10, 1298100
40, 0, 0, 100, 50, 1000, 0, 0, false, 11, 1288414
40, 0, 0, 100, 50, 1000, 0, 0, false, 12, 1252172
40, 0, 0, 100, 50, 1000, 0, 0, false, 13, 1304408
40, 0, 0, 100, 50, 1000, 0, 0, false, 14, 1307539
40, 0, 0, 100, 50, 1000, 0, 0, false, 15, 1285338
40, 0, 0, 100, 50, 1000, 0, 0, false, 16, 1257429
40, 0, 0, 100, 50, 1000, 0, 0, false, 17, 1353419
40, 0, 0, 100, 50, 1000, 0, 0, false, 18, 1296717
40, 0, 0, 100, 50, 1000, 0, 0, false, 19, 1592145
40, 0, 0, 100, 50, 1000, 0, 0, false, 20, 1343024
40, 0, 0, 100, 50, 1000, 0, 0, false, 21, 1389953
40, 0, 0, 100, 50, 1000, 0, 0, false, 22, 1336561
40, 0, 0, 100, 50, 1000, 0, 0, false, 23, 1311475
40, 0, 0, 100, 50, 1000, 0, 0, false, 24, 1307479
40, 0, 0, 100, 50, 1000, 0, 0, false, 25, 1303492
40, 0, 0, 100, 50, 1000, 0, 0, false, 26, 1335246
40, 0, 0, 100, 50, 1000, 0, 0, false, 27, 1331719
40, 0, 0, 100, 50, 1000, 0, 0, false, 28, 1291699
40, 0, 0, 100, 50, 1000, 0, 0, false, 29, 1260047
40, 0, 0, 100, 50, 1000, 0, 0, false, 30, 1308203
40, 0, 0, 100, 50, 1000, 0, 0, false, 31, 1305493
40, 0, 0, 100, 50, 1000, 0, 0, false, 32, 1240785
40, 0, 0, 100, 50, 1000, 0, 0, false, 33, 1262513
40, 0, 0, 100, 50, 1000, 0, 0, false, 34, 1264494
